pressure_bin,temp_adjusted,psal_adjusted,juld,year,month,day,time,latitude,longitude,source_file
"(400, 450]",10.0182,34.81068,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(450, 500]",9.64776,34.7546,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(500, 550]",9.43184,34.72292,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(550, 600]",9.22504,34.69096,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(600, 650]",8.974441,34.65552,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(650, 700]",8.6224,34.60828,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(700, 750]",8.13176,34.55376,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(750, 800]",7.66148,34.51672,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(800, 850]",7.06764,34.47992,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(850, 900]",6.47364,34.4528,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(900, 950]",5.8018003,34.42336,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(950, 1000]",5.456647,34.415413,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(1000, 1050]",4.589,34.411,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(1050, 1100]",4.195,34.422,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(1100, 1150]",3.848,34.438,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(1150, 1200]",3.643,34.451,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(1200, 1250]",3.41,34.471,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(1250, 1300]",3.247,34.491,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(1300, 1350]",3.126,34.509,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(1350, 1400]",3.021,34.529,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(1400, 1450]",2.899,34.552,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(1450, 1500]",2.813,34.574,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(1500, 1550]",2.758,34.591,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(1550, 1600]",2.709,34.607,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(1600, 1650]",2.652,34.629,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(1650, 1700]",2.61,34.648,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(1700, 1750]",2.577,34.663,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(1750, 1800]",2.543,34.677,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(1800, 1850]",2.495,34.689,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(1850, 1900]",2.452,34.701,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(1900, 1950]",2.395,34.712,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(1950, 2000]",2.349,34.718,2020-09-12 14:16:29.001525248,2020,9,12,14:16:29.001525,-35.543,121.569,nodc_R5904791_144.nc
"(0, 50]",9.800166,34.675583,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(50, 100]",9.8093195,34.67656,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(100, 150]",9.81816,34.67744,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(150, 200]",9.82536,34.67784,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(200, 250]",9.833719,34.678562,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(250, 300]",10.041841,34.755478,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(300, 350]",10.0207205,34.7764,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(350, 400]",9.95704,34.77352,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(400, 450]",9.89888,34.77424,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(450, 500]",9.85784,34.7796,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(500, 550]",9.68736,34.761,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(550, 600]",9.47572,34.7376,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(600, 650]",9.21116,34.70616,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(650, 700]",8.91484,34.67572,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(700, 750]",8.44324,34.62948,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(750, 800]",7.8972,34.58136,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(800, 850]",7.26248,34.52988,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(850, 900]",6.6999598,34.486,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(900, 950]",6.1696,34.4476,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(950, 1000]",5.705059,34.42165,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(1000, 1050]",4.944,34.383,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(1050, 1100]",4.592,34.378,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(1100, 1150]",4.288,34.381,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(1150, 1200]",3.969,34.387,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(1200, 1250]",3.787,34.399,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(1250, 1300]",3.584,34.415,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(1300, 1350]",3.462,34.437,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(1350, 1400]",3.282,34.454,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(1400, 1450]",3.202,34.473,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(1450, 1500]",3.071,34.504,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(1500, 1550]",3.008,34.528,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(1550, 1600]",2.934,34.552,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(1600, 1650]",2.866,34.578,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(1650, 1700]",2.807,34.598,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(1700, 1750]",2.749,34.618,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(1750, 1800]",2.705,34.638,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(1800, 1850]",2.676,34.653,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(1850, 1900]",2.628,34.675,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(1900, 1950]",2.581,34.698,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(1950, 2000]",2.556,34.71,2020-09-07 18:23:52.001964544,2020,9,7,18:23:52.001964,-45.327,114.524,nodc_R5904793_139.nc
"(0, 50]",9.72113,34.643497,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(50, 100]",9.74792,34.650757,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(100, 150]",10.40392,34.834637,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(150, 200]",10.83472,34.954636,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(200, 250]",10.4424,34.881435,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(250, 300]",9.781119,34.768078,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(300, 350]",9.54348,34.731358,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(350, 400]",9.271959,34.681236,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(400, 450]",9.21492,34.672596,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(450, 500]",9.05536,34.646236,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(500, 550]",8.84824,34.613476,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(550, 600]",8.54184,34.569237,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(600, 650]",8.26908,34.53568,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(650, 700]",8.02924,34.515556,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(700, 750]",7.6073203,34.490234,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(750, 800]",7.1660004,34.466034,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(800, 850]",6.6694403,34.436714,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(850, 900]",6.2406797,34.409836,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(900, 950]",5.64476,34.377636,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(950, 1000]",5.2587647,34.36247,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(1000, 1050]",4.723,34.355236,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(1050, 1100]",4.471,34.370235,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(1100, 1150]",4.19,34.375237,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(1150, 1200]",3.952,34.405235,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(1200, 1250]",3.734,34.427235,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(1250, 1300]",3.5409997,34.444237,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(1300, 1350]",3.3499997,34.456238,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(1350, 1400]",3.1850002,34.475235,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(1400, 1450]",3.033,34.499237,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(1450, 1500]",2.9350002,34.518234,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(1500, 1550]",2.8429997,34.541237,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(1550, 1600]",2.7629998,34.559235,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(1600, 1650]",2.703,34.581238,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(1650, 1700]",2.65,34.598236,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(1700, 1750]",2.597,34.621235,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(1750, 1800]",2.561,34.637238,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(1800, 1850]",2.53,34.650234,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(1850, 1900]",2.504,34.661236,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(1900, 1950]",2.476,34.671238,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(1950, 2000]",2.447,34.680237,2020-09-09 00:25:17.000036096,2020,9,9,00:25:17.000036,-44.349,137.425,nodc_R5904794_143.nc
"(0, 50]",10.590131,34.649593,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(50, 100]",10.41564,34.62331,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(100, 150]",10.326119,34.60763,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(150, 200]",10.10464,34.63819,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(200, 250]",10.04612,34.77943,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(250, 300]",9.79744,34.749588,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(300, 350]",9.61872,34.73159,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(350, 400]",9.427199,34.703632,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(400, 450]",9.319599,34.687668,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(450, 500]",9.13764,34.660072,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(500, 550]",8.97268,34.63779,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(550, 600]",8.692241,34.59571,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(600, 650]",8.30064,34.54555,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(650, 700]",7.9486003,34.51227,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(700, 750]",7.5037994,34.48339,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(750, 800]",6.9886003,34.455112,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(800, 850]",6.5248003,34.429832,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(850, 900]",5.9927998,34.40251,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(900, 950]",5.44528,34.38079,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(950, 1000]",4.99625,34.37022,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(1000, 1050]",4.458,34.38803,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(1050, 1100]",4.202,34.39703,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(1100, 1150]",3.941,34.41103,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(1150, 1200]",3.684,34.427032,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(1200, 1250]",3.482,34.447033,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(1250, 1300]",3.2890003,34.47003,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(1300, 1350]",3.136,34.49203,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(1350, 1400]",3.018,34.51403,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(1400, 1450]",2.9350002,34.53303,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(1450, 1500]",2.8739998,34.552032,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(1500, 1550]",2.8079998,34.57603,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(1550, 1600]",2.7249997,34.593033,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(1600, 1650]",2.6899998,34.61203,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(1650, 1700]",2.665,34.636032,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(1700, 1750]",2.635,34.649033,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(1750, 1800]",2.605,34.65903,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(1800, 1850]",2.565,34.67203,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(1850, 1900]",2.535,34.68003,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(1900, 1950]",2.496,34.68903,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(1950, 2000]",2.453,34.697033,2020-09-04 21:05:26.002260224,2020,9,4,21:05:26.002260,-39.714,124.87,nodc_R5904795_143.nc
"(0, 50]",15.573695,14.311739,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(50, 100]",15.58004,14.30752,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(100, 150]",15.39968,14.297801,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(150, 200]",13.858439,14.31296,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(200, 250]",12.36116,14.31632,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(250, 300]",11.4332,14.315121,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(300, 350]",10.684919,14.33364,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(350, 400]",10.202519,14.35872,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(400, 450]",9.8851595,14.386399,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(450, 500]",9.64896,14.443081,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(500, 550]",9.454801,14.45968,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(550, 600]",9.223081,14.4624405,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(600, 650]",8.84112,14.469319,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(650, 700]",8.25716,14.482559,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(700, 750]",7.55688,14.50192,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(750, 800]",6.85376,14.499881,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(800, 850]",5.99592,14.49676,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(850, 900]",5.2574396,14.539639,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(900, 950]",4.6809998,14.552879,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(950, 1000]",4.352765,14.569529,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(1000, 1050]",3.909,14.634999,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(1050, 1100]",3.6820002,14.639001,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(1100, 1150]",3.511,14.625,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(1150, 1200]",3.402,14.626,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(1200, 1250]",3.312,14.625,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(1250, 1300]",3.243,14.627001,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(1300, 1350]",3.2,14.646,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(1350, 1400]",3.118,14.666999,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(1400, 1450]",3.05,14.683001,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
"(1450, 1500]",2.989,14.693,2020-09-06 22:28:18.002400768,2020,9,6,22:28:18.002400,-32.832,107.106,nodc_R5904796_143.nc
